attendance_id,lesson_id,student_id,attendance_status,remark
ATT0006764,L002714,STU0118,出席,
ATT0006765,L002714,STU0155,出席,
ATT0006766,L002714,STU0026,出席,
ATT0006767,L002714,STU0104,出席,
ATT0006768,L002714,STU0050,出席,
ATT0006769,L002714,STU0055,出席,
ATT0006770,L002715,STU0118,出席,
ATT0006771,L002715,STU0155,出席,
ATT0006772,L002715,STU0026,出席,
ATT0006773,L002715,STU0104,出席,
ATT0006774,L002715,STU0050,请假,临时请假
ATT0006775,L002715,STU0055,出席,
ATT0006776,L002716,STU0118,出席,
ATT0006777,L002716,STU0155,出席,
ATT0006778,L002716,STU0026,出席,
ATT0006779,L002716,STU0104,出席,
ATT0006780,L002716,STU0050,出席,
ATT0006781,L002716,STU0055,出席,
ATT0006782,L002717,STU0118,出席,
ATT0006783,L002717,STU0155,出席,
ATT0006784,L002717,STU0026,出席,
ATT0006785,L002717,STU0104,出席,
ATT0006786,L002717,STU0050,出席,
ATT0006787,L002717,STU0055,出席,
ATT0006788,L002718,STU0118,出席,
ATT0006789,L002718,STU0155,出席,
ATT0006790,L002718,STU0026,缺席,
ATT0006791,L002718,STU0104,出席,
ATT0006792,L002718,STU0050,请假,临时请假
ATT0006793,L002718,STU0055,出席,
ATT0006794,L002719,STU0118,出席,
ATT0006795,L002719,STU0155,请假,
ATT0006796,L002719,STU0026,出席,
ATT0006797,L002719,STU0104,出席,
ATT0006798,L002719,STU0050,出席,
ATT0006799,L002719,STU0055,出席,
ATT0006800,L002720,STU0118,出席,
ATT0006801,L002720,STU0155,出席,
ATT0006802,L002720,STU0026,出席,
ATT0006803,L002720,STU0104,出席,
ATT0006804,L002720,STU0050,请假,
ATT0006805,L002720,STU0055,请假,临时请假
ATT0006806,L002721,STU0118,出席,
ATT0006807,L002721,STU0155,出席,
ATT0006808,L002721,STU0026,出席,
ATT0006809,L002721,STU0104,出席,
ATT0006810,L002721,STU0050,出席,
ATT0006811,L002721,STU0055,出席,
ATT0006812,L002722,STU0118,出席,
ATT0006813,L002722,STU0155,出席,
ATT0006814,L002722,STU0026,出席,
ATT0006815,L002722,STU0104,缺席,
ATT0006816,L002722,STU0050,请假,
ATT0006817,L002722,STU0055,出席,
ATT0006818,L002723,STU0118,出席,
ATT0006819,L002723,STU0155,出席,
ATT0006820,L002723,STU0026,出席,
ATT0006821,L002723,STU0104,出席,
ATT0006822,L002723,STU0050,出席,
ATT0006823,L002723,STU0055,出席,
ATT0006824,L002724,STU0118,出席,
ATT0006825,L002724,STU0155,出席,
ATT0006826,L002724,STU0026,出席,
ATT0006827,L002724,STU0104,出席,
ATT0006828,L002724,STU0050,出席,
ATT0006829,L002724,STU0055,出席,
ATT0006830,L002725,STU0118,出席,
ATT0006831,L002725,STU0155,出席,
ATT0006832,L002725,STU0026,出席,
ATT0006833,L002725,STU0104,出席,
ATT0006834,L002725,STU0050,出席,
ATT0006835,L002725,STU0055,出席,
ATT0006836,L002726,STU0118,出席,
ATT0006837,L002726,STU0155,请假,
ATT0006838,L002726,STU0026,出席,
ATT0006839,L002726,STU0104,出席,
ATT0006840,L002726,STU0050,出席,
ATT0006841,L002726,STU0055,出席,
ATT0006842,L002727,STU0118,出席,
ATT0006843,L002727,STU0155,请假,
ATT0006844,L002727,STU0026,出席,
ATT0006845,L002727,STU0104,出席,
ATT0006846,L002727,STU0050,出席,
ATT0006847,L002727,STU0055,出席,
ATT0006848,L002728,STU0118,出席,
ATT0006849,L002728,STU0155,出席,
ATT0006850,L002728,STU0026,出席,
ATT0006851,L002728,STU0104,出席,
ATT0006852,L002728,STU0050,出席,
ATT0006853,L002728,STU0055,出席,
ATT0006854,L002729,STU0118,出席,
ATT0006855,L002729,STU0155,出席,
ATT0006856,L002729,STU0026,出席,
ATT0006857,L002729,STU0104,请假,
ATT0006858,L002729,STU0050,出席,
ATT0006859,L002729,STU0055,出席,
ATT0006860,L002730,STU0118,出席,
ATT0006861,L002730,STU0155,出席,
ATT0006862,L002730,STU0026,出席,
ATT0006863,L002730,STU0104,出席,
ATT0006864,L002730,STU0050,出席,
ATT0006865,L002730,STU0055,出席,
ATT0006866,L002731,STU0118,出席,
ATT0006867,L002731,STU0155,出席,
ATT0006868,L002731,STU0026,出席,
ATT0006869,L002731,STU0104,出席,
ATT0006870,L002731,STU0050,出席,
ATT0006871,L002731,STU0055,出席,
ATT0006872,L002732,STU0118,其他,
ATT0006873,L002732,STU0155,出席,
ATT0006874,L002732,STU0026,出席,
ATT0006875,L002732,STU0104,请假,临时请假
ATT0006876,L002732,STU0050,出席,
ATT0006877,L002732,STU0055,出席,
ATT0006878,L002733,STU0118,出席,
ATT0006879,L002733,STU0155,出席,
ATT0006880,L002733,STU0026,出席,
ATT0006881,L002733,STU0104,出席,
ATT0006882,L002733,STU0050,出席,
ATT0006883,L002733,STU0055,出席,
ATT0006884,L002734,STU0118,出席,
ATT0006885,L002734,STU0155,出席,
ATT0006886,L002734,STU0026,出席,
ATT0006887,L002734,STU0104,出席,
ATT0006888,L002734,STU0050,出席,
ATT0006889,L002734,STU0055,请假,临时请假
ATT0006890,L002735,STU0118,请假,临时请假
ATT0006891,L002735,STU0155,出席,
ATT0006892,L002735,STU0026,出席,
ATT0006893,L002735,STU0104,出席,
ATT0006894,L002735,STU0050,请假,临时请假
ATT0006895,L002735,STU0055,出席,
ATT0006896,L002736,STU0118,出席,
ATT0006897,L002736,STU0155,出席,
ATT0006898,L002736,STU0026,出席,
ATT0006899,L002736,STU0104,出席,
ATT0006900,L002736,STU0050,出席,
ATT0006901,L002736,STU0055,出席,
ATT0006902,L002737,STU0118,出席,
ATT0006903,L002737,STU0155,出席,
ATT0006904,L002737,STU0026,出席,
ATT0006905,L002737,STU0104,出席,
ATT0006906,L002737,STU0050,出席,
ATT0006907,L002737,STU0055,请假,
ATT0006908,L002738,STU0118,出席,
ATT0006909,L002738,STU0155,出席,
ATT0006910,L002738,STU0026,出席,
ATT0006911,L002738,STU0104,其他,
ATT0006912,L002738,STU0050,出席,
ATT0006913,L002738,STU0055,请假,
ATT0006914,L002739,STU0118,出席,
ATT0006915,L002739,STU0155,出席,
ATT0006916,L002739,STU0026,请假,
ATT0006917,L002739,STU0104,出席,
ATT0006918,L002739,STU0050,出席,
ATT0006919,L002739,STU0055,出席,
ATT0006920,L002740,STU0118,出席,
ATT0006921,L002740,STU0155,出席,
ATT0006922,L002740,STU0026,出席,
ATT0006923,L002740,STU0104,出席,
ATT0006924,L002740,STU0050,出席,
ATT0006925,L002740,STU0055,请假,临时请假
ATT0006926,L002741,STU0118,出席,
ATT0006927,L002741,STU0155,出席,
ATT0006928,L002741,STU0026,出席,
ATT0006929,L002741,STU0104,出席,
ATT0006930,L002741,STU0050,出席,
ATT0006931,L002741,STU0055,出席,
ATT0006932,L002742,STU0118,出席,
ATT0006933,L002742,STU0155,出席,
ATT0006934,L002742,STU0026,请假,
ATT0006935,L002742,STU0104,出席,
ATT0006936,L002742,STU0050,出席,
ATT0006937,L002742,STU0055,出席,
ATT0006938,L002743,STU0118,出席,
ATT0006939,L002743,STU0155,出席,
ATT0006940,L002743,STU0026,出席,
ATT0006941,L002743,STU0104,出席,
ATT0006942,L002743,STU0050,出席,
ATT0006943,L002743,STU0055,出席,
ATT0006944,L002744,STU0118,请假,临时请假
ATT0006945,L002744,STU0155,出席,
ATT0006946,L002744,STU0026,请假,
ATT0006947,L002744,STU0104,出席,
ATT0006948,L002744,STU0050,出席,
ATT0006949,L002744,STU0055,出席,
ATT0006950,L002745,STU0118,出席,
ATT0006951,L002745,STU0155,出席,
ATT0006952,L002745,STU0026,出席,
ATT0006953,L002745,STU0104,出席,
ATT0006954,L002745,STU0050,出席,
ATT0006955,L002745,STU0055,出席,
ATT0006956,L002746,STU0118,出席,
ATT0006957,L002746,STU0155,出席,
ATT0006958,L002746,STU0026,出席,
ATT0006959,L002746,STU0104,出席,
ATT0006960,L002746,STU0050,出席,
ATT0006961,L002746,STU0055,请假,临时请假
ATT0006962,L002747,STU0118,缺席,
ATT0006963,L002747,STU0155,出席,
ATT0006964,L002747,STU0026,出席,
ATT0006965,L002747,STU0104,出席,
ATT0006966,L002747,STU0050,出席,
ATT0006967,L002747,STU0055,出席,
ATT0006968,L002748,STU0118,出席,
ATT0006969,L002748,STU0155,出席,
ATT0006970,L002748,STU0026,出席,
ATT0006971,L002748,STU0104,出席,
ATT0006972,L002748,STU0050,出席,
ATT0006973,L002748,STU0055,请假,
ATT0006974,L002749,STU0118,出席,
ATT0006975,L002749,STU0155,请假,
ATT0006976,L002749,STU0026,缺席,
ATT0006977,L002749,STU0104,出席,
ATT0006978,L002749,STU0050,出席,
ATT0006979,L002749,STU0055,请假,临时请假
ATT0006980,L002750,STU0118,请假,临时请假
ATT0006981,L002750,STU0155,缺席,
ATT0006982,L002750,STU0026,出席,
ATT0006983,L002750,STU0104,出席,
ATT0006984,L002750,STU0050,请假,
ATT0006985,L002750,STU0055,出席,
ATT0006986,L002751,STU0118,出席,
ATT0006987,L002751,STU0155,出席,
ATT0006988,L002751,STU0026,出席,
ATT0006989,L002751,STU0104,出席,
ATT0006990,L002751,STU0050,出席,
ATT0006991,L002751,STU0055,出席,
ATT0006992,L002752,STU0118,出席,
ATT0006993,L002752,STU0155,出席,
ATT0006994,L002752,STU0026,出席,
ATT0006995,L002752,STU0104,出席,
ATT0006996,L002752,STU0050,缺席,
ATT0006997,L002752,STU0055,出席,
ATT0006998,L002753,STU0118,出席,
ATT0006999,L002753,STU0155,出席,
ATT0007000,L002753,STU0026,出席,
ATT0007001,L002753,STU0104,出席,
ATT0007002,L002753,STU0050,出席,
ATT0007003,L002753,STU0055,出席,
ATT0007004,L002754,STU0118,出席,
ATT0007005,L002754,STU0155,出席,
ATT0007006,L002754,STU0026,出席,
ATT0007007,L002754,STU0104,出席,
ATT0007008,L002754,STU0050,出席,
ATT0007009,L002754,STU0055,出席,
ATT0007010,L002755,STU0118,出席,
ATT0007011,L002755,STU0155,出席,
ATT0007012,L002755,STU0026,出席,
ATT0007013,L002755,STU0104,出席,
ATT0007014,L002755,STU0050,出席,
ATT0007015,L002755,STU0055,出席,
ATT0007016,L002756,STU0118,出席,
ATT0007017,L002756,STU0155,缺席,
ATT0007018,L002756,STU0026,请假,临时请假
ATT0007019,L002756,STU0104,出席,
ATT0007020,L002756,STU0050,出席,
ATT0007021,L002756,STU0055,出席,
ATT0007022,L002757,STU0118,出席,
ATT0007023,L002757,STU0155,出席,
ATT0007024,L002757,STU0026,出席,
ATT0007025,L002757,STU0104,出席,
ATT0007026,L002757,STU0050,缺席,
ATT0007027,L002757,STU0055,出席,
ATT0007028,L002758,STU0118,出席,
ATT0007029,L002758,STU0155,出席,
ATT0007030,L002758,STU0026,出席,
ATT0007031,L002758,STU0104,出席,
ATT0007032,L002758,STU0050,出席,
ATT0007033,L002758,STU0055,出席,
ATT0007034,L002759,STU0118,出席,
ATT0007035,L002759,STU0155,出席,
ATT0007036,L002759,STU0026,请假,临时请假
ATT0007037,L002759,STU0104,出席,
ATT0007038,L002759,STU0050,出席,
ATT0007039,L002759,STU0055,出席,
ATT0007040,L002760,STU0118,出席,
ATT0007041,L002760,STU0155,出席,
ATT0007042,L002760,STU0026,出席,
ATT0007043,L002760,STU0104,出席,
ATT0007044,L002760,STU0050,出席,
ATT0007045,L002760,STU0055,出席,
ATT0007046,L002761,STU0118,出席,
ATT0007047,L002761,STU0155,出席,
ATT0007048,L002761,STU0026,出席,
ATT0007049,L002761,STU0104,出席,
ATT0007050,L002761,STU0050,出席,
ATT0007051,L002761,STU0055,出席,
ATT0007052,L002762,STU0118,其他,
ATT0007053,L002762,STU0155,出席,
ATT0007054,L002762,STU0026,出席,
ATT0007055,L002762,STU0104,出席,
ATT0007056,L002762,STU0050,出席,
ATT0007057,L002762,STU0055,请假,
ATT0007058,L002763,STU0118,缺席,
ATT0007059,L002763,STU0155,出席,
ATT0007060,L002763,STU0026,出席,
ATT0007061,L002763,STU0104,出席,
ATT0007062,L002763,STU0050,请假,
ATT0007063,L002763,STU0055,出席,
ATT0007064,L002764,STU0118,出席,
ATT0007065,L002764,STU0155,出席,
ATT0007066,L002764,STU0026,出席,
ATT0007067,L002764,STU0104,出席,
ATT0007068,L002764,STU0050,出席,
ATT0007069,L002764,STU0055,其他,
ATT0007070,L002765,STU0118,出席,
ATT0007071,L002765,STU0155,出席,
ATT0007072,L002765,STU0026,出席,
ATT0007073,L002765,STU0104,出席,
ATT0007074,L002765,STU0050,其他,
ATT0007075,L002765,STU0055,出席,
ATT0007076,L002766,STU0118,出席,
ATT0007077,L002766,STU0155,出席,
ATT0007078,L002766,STU0026,出席,
ATT0007079,L002766,STU0104,出席,
ATT0007080,L002766,STU0050,出席,
ATT0007081,L002766,STU0055,出席,
ATT0007082,L002767,STU0118,缺席,
ATT0007083,L002767,STU0155,出席,
ATT0007084,L002767,STU0026,出席,
ATT0007085,L002767,STU0104,出席,
ATT0007086,L002767,STU0050,出席,
ATT0007087,L002767,STU0055,出席,
ATT0007088,L002768,STU0118,缺席,
ATT0007089,L002768,STU0155,请假,临时请假
ATT0007090,L002768,STU0026,出席,
ATT0007091,L002768,STU0104,出席,
ATT0007092,L002768,STU0050,出席,
ATT0007093,L002768,STU0055,请假,
ATT0007094,L002769,STU0118,出席,
ATT0007095,L002769,STU0155,出席,
ATT0007096,L002769,STU0026,出席,
ATT0007097,L002769,STU0104,请假,
ATT0007098,L002769,STU0050,出席,
ATT0007099,L002769,STU0055,出席,
ATT0007100,L002770,STU0118,出席,
ATT0007101,L002770,STU0155,出席,
ATT0007102,L002770,STU0026,出席,
ATT0007103,L002770,STU0104,出席,
ATT0007104,L002770,STU0050,请假,临时请假
ATT0007105,L002770,STU0055,出席,
ATT0007106,L002771,STU0118,出席,
ATT0007107,L002771,STU0155,出席,
ATT0007108,L002771,STU0026,出席,
ATT0007109,L002771,STU0104,出席,
ATT0007110,L002771,STU0050,出席,
ATT0007111,L002771,STU0055,出席,
ATT0007112,L002772,STU0118,请假,临时请假
ATT0007113,L002772,STU0155,出席,
ATT0007114,L002772,STU0026,缺席,
ATT0007115,L002772,STU0104,出席,
ATT0007116,L002772,STU0050,出席,
ATT0007117,L002772,STU0055,出席,
ATT0007118,L002773,STU0118,出席,
ATT0007119,L002773,STU0155,请假,临时请假
ATT0007120,L002773,STU0026,出席,
ATT0007121,L002773,STU0104,出席,
ATT0007122,L002773,STU0050,出席,
ATT0007123,L002773,STU0055,出席,
ATT0007124,L002774,STU0118,出席,
ATT0007125,L002774,STU0155,出席,
ATT0007126,L002774,STU0026,出席,
ATT0007127,L002774,STU0104,请假,临时请假
ATT0007128,L002774,STU0050,出席,
ATT0007129,L002774,STU0055,出席,
ATT0007130,L002775,STU0118,出席,
ATT0007131,L002775,STU0155,出席,
ATT0007132,L002775,STU0026,出席,
ATT0007133,L002775,STU0104,出席,
ATT0007134,L002775,STU0050,出席,
ATT0007135,L002775,STU0055,出席,
ATT0007136,L002776,STU0118,出席,
ATT0007137,L002776,STU0155,出席,
ATT0007138,L002776,STU0026,出席,
ATT0007139,L002776,STU0104,出席,
ATT0007140,L002776,STU0050,出席,
ATT0007141,L002776,STU0055,出席,
ATT0007142,L002777,STU0118,出席,
ATT0007143,L002777,STU0155,出席,
ATT0007144,L002777,STU0026,出席,
ATT0007145,L002777,STU0104,出席,
ATT0007146,L002777,STU0050,缺席,
ATT0007147,L002777,STU0055,出席,
ATT0007148,L002778,STU0118,出席,
ATT0007149,L002778,STU0155,出席,
ATT0007150,L002778,STU0026,出席,
ATT0007151,L002778,STU0104,出席,
ATT0007152,L002778,STU0050,出席,
ATT0007153,L002778,STU0055,出席,
ATT0007154,L002779,STU0118,出席,
ATT0007155,L002779,STU0155,请假,
ATT0007156,L002779,STU0026,请假,
ATT0007157,L002779,STU0104,出席,
ATT0007158,L002779,STU0050,出席,
ATT0007159,L002779,STU0055,请假,
ATT0007160,L002780,STU0132,出席,
ATT0007161,L002781,STU0132,出席,
ATT0007162,L002782,STU0132,出席,
ATT0007163,L002783,STU0132,缺席,
ATT0007164,L002784,STU0132,出席,
ATT0007165,L002785,STU0132,出席,
ATT0007166,L002786,STU0132,出席,
ATT0007167,L002787,STU0132,出席,
ATT0007168,L002788,STU0132,出席,
ATT0007169,L002789,STU0132,出席,
ATT0007170,L002790,STU0132,出席,
ATT0007171,L002791,STU0132,出席,
ATT0007172,L002792,STU0132,出席,
ATT0007173,L002793,STU0132,出席,
ATT0007174,L002794,STU0132,出席,
ATT0007175,L002795,STU0132,出席,
ATT0007176,L002796,STU0132,出席,
ATT0007177,L002797,STU0132,出席,
ATT0007178,L002798,STU0132,出席,
ATT0007179,L002799,STU0132,出席,
ATT0007180,L002800,STU0132,出席,
ATT0007181,L002801,STU0132,缺席,
ATT0007182,L002802,STU0132,请假,
ATT0007183,L002803,STU0132,出席,
ATT0007184,L002804,STU0132,出席,
ATT0007185,L002805,STU0132,出席,
ATT0007186,L002806,STU0132,出席,
ATT0007187,L002807,STU0132,出席,
ATT0007188,L002808,STU0132,缺席,
ATT0007189,L002809,STU0132,出席,
ATT0007190,L002810,STU0132,出席,
ATT0007191,L002811,STU0132,出席,
ATT0007192,L002812,STU0132,出席,
ATT0007193,L002813,STU0132,出席,
ATT0007194,L002814,STU0132,出席,
ATT0007195,L002815,STU0132,出席,
ATT0007196,L002816,STU0132,出席,
ATT0007197,L002817,STU0132,出席,
ATT0007198,L002818,STU0132,出席,
ATT0007199,L002819,STU0132,出席,
ATT0007200,L002820,STU0132,请假,
ATT0007201,L002821,STU0132,出席,
ATT0007202,L002822,STU0132,出席,
ATT0007203,L002823,STU0132,出席,
ATT0007204,L002824,STU0132,出席,
ATT0007205,L002825,STU0132,出席,
ATT0007206,L002826,STU0132,出席,
ATT0007207,L002827,STU0123,出席,
ATT0007208,L002827,STU0141,出席,
ATT0007209,L002828,STU0123,出席,
ATT0007210,L002828,STU0141,出席,
ATT0007211,L002829,STU0123,出席,
ATT0007212,L002829,STU0141,出席,
ATT0007213,L002830,STU0123,出席,
ATT0007214,L002830,STU0141,出席,
ATT0007215,L002831,STU0123,出席,
ATT0007216,L002831,STU0141,出席,
ATT0007217,L002832,STU0123,出席,
ATT0007218,L002832,STU0141,出席,
ATT0007219,L002833,STU0123,出席,
ATT0007220,L002833,STU0141,出席,
ATT0007221,L002834,STU0123,出席,
ATT0007222,L002834,STU0141,出席,
ATT0007223,L002835,STU0123,出席,
ATT0007224,L002835,STU0141,出席,
ATT0007225,L002836,STU0123,出席,
ATT0007226,L002836,STU0141,出席,
ATT0007227,L002837,STU0123,其他,
ATT0007228,L002837,STU0141,出席,
ATT0007229,L002838,STU0123,出席,
ATT0007230,L002838,STU0141,出席,
ATT0007231,L002839,STU0123,出席,
ATT0007232,L002839,STU0141,出席,
ATT0007233,L002840,STU0123,请假,临时请假
ATT0007234,L002840,STU0141,请假,
ATT0007235,L002841,STU0123,出席,
ATT0007236,L002841,STU0141,出席,
ATT0007237,L002842,STU0123,请假,临时请假
ATT0007238,L002842,STU0141,出席,
ATT0007239,L002843,STU0123,出席,
ATT0007240,L002843,STU0141,缺席,
ATT0007241,L002844,STU0123,出席,
ATT0007242,L002844,STU0141,出席,
ATT0007243,L002845,STU0123,出席,
ATT0007244,L002845,STU0141,出席,
ATT0007245,L002846,STU0123,出席,
ATT0007246,L002846,STU0141,请假,
ATT0007247,L002847,STU0123,出席,
ATT0007248,L002847,STU0141,出席,
ATT0007249,L002848,STU0123,请假,
ATT0007250,L002848,STU0141,请假,
ATT0007251,L002849,STU0123,请假,
ATT0007252,L002849,STU0141,出席,
ATT0007253,L002850,STU0123,出席,
ATT0007254,L002850,STU0141,出席,
ATT0007255,L002851,STU0123,出席,
ATT0007256,L002851,STU0141,出席,
ATT0007257,L002852,STU0123,出席,
ATT0007258,L002852,STU0141,其他,
ATT0007259,L002853,STU0123,出席,
ATT0007260,L002853,STU0141,出席,
ATT0007261,L002854,STU0123,缺席,
ATT0007262,L002854,STU0141,出席,
ATT0007263,L002855,STU0123,出席,
ATT0007264,L002855,STU0141,出席,
ATT0007265,L002856,STU0123,出席,
ATT0007266,L002856,STU0141,出席,
ATT0007267,L002857,STU0123,出席,
ATT0007268,L002857,STU0141,出席,
ATT0007269,L002858,STU0123,出席,
ATT0007270,L002858,STU0141,出席,
ATT0007271,L002859,STU0123,出席,
ATT0007272,L002859,STU0141,出席,
ATT0007273,L002860,STU0123,出席,
ATT0007274,L002860,STU0141,出席,
ATT0007275,L002861,STU0123,出席,
ATT0007276,L002861,STU0141,出席,
ATT0007277,L002862,STU0123,出席,
ATT0007278,L002862,STU0141,出席,
ATT0007279,L002863,STU0123,出席,
ATT0007280,L002863,STU0141,出席,
ATT0007281,L002864,STU0123,出席,
ATT0007282,L002864,STU0141,出席,
ATT0007283,L002865,STU0123,出席,
ATT0007284,L002865,STU0141,出席,
ATT0007285,L002866,STU0123,出席,
ATT0007286,L002866,STU0141,出席,
ATT0007287,L002867,STU0123,出席,
ATT0007288,L002867,STU0141,出席,
ATT0007289,L002868,STU0123,出席,
ATT0007290,L002868,STU0141,出席,
ATT0007291,L002869,STU0123,请假,临时请假
ATT0007292,L002869,STU0141,出席,
ATT0007293,L002870,STU0123,缺席,
ATT0007294,L002870,STU0141,出席,
ATT0007295,L002871,STU0119,出席,
ATT0007296,L002871,STU0111,出席,
ATT0007297,L002871,STU0085,出席,
ATT0007298,L002871,STU0042,出席,
ATT0007299,L002871,STU0015,请假,
ATT0007300,L002872,STU0119,缺席,
ATT0007301,L002872,STU0111,出席,
ATT0007302,L002872,STU0085,出席,
ATT0007303,L002872,STU0042,出席,
ATT0007304,L002872,STU0015,出席,
ATT0007305,L002873,STU0119,出席,
ATT0007306,L002873,STU0111,出席,
ATT0007307,L002873,STU0085,缺席,
ATT0007308,L002873,STU0042,出席,
ATT0007309,L002873,STU0015,出席,
ATT0007310,L002874,STU0119,出席,
ATT0007311,L002874,STU0111,出席,
ATT0007312,L002874,STU0085,出席,
ATT0007313,L002874,STU0042,出席,
ATT0007314,L002874,STU0015,出席,
ATT0007315,L002875,STU0119,出席,
ATT0007316,L002875,STU0111,出席,
ATT0007317,L002875,STU0085,出席,
ATT0007318,L002875,STU0042,出席,
ATT0007319,L002875,STU0015,出席,
ATT0007320,L002876,STU0119,出席,
ATT0007321,L002876,STU0111,出席,
ATT0007322,L002876,STU0085,出席,
ATT0007323,L002876,STU0042,出席,
ATT0007324,L002876,STU0015,出席,
ATT0007325,L002877,STU0119,出席,
ATT0007326,L002877,STU0111,出席,
ATT0007327,L002877,STU0085,出席,
ATT0007328,L002877,STU0042,请假,
ATT0007329,L002877,STU0015,请假,临时请假
ATT0007330,L002878,STU0119,出席,
ATT0007331,L002878,STU0111,出席,
ATT0007332,L002878,STU0085,出席,
ATT0007333,L002878,STU0042,出席,
ATT0007334,L002878,STU0015,出席,
ATT0007335,L002879,STU0119,出席,
ATT0007336,L002879,STU0111,出席,
ATT0007337,L002879,STU0085,出席,
ATT0007338,L002879,STU0042,出席,
ATT0007339,L002879,STU0015,出席,
ATT0007340,L002880,STU0119,请假,
