lesson_id,schedule_id,student_id,teacher_id,lesson_date,duration,feedback
L002912,SCH0063,,T013,2026-01-25,1.67,课堂参与积极
L002913,SCH0063,,T013,2026-02-01,1.67,完成本节内容
L002914,SCH0063,,T013,2026-02-08,1.0,完成本节内容
L002915,SCH0063,,T013,2026-02-15,1.0,完成本节内容
L002916,SCH0063,,T013,2026-02-22,1.0,课堂参与积极
L002917,SCH0063,,T013,2026-03-01,1.0,需要加强口语练习
L002918,SCH0063,,T013,2026-03-08,1.67,课堂参与积极
L002919,SCH0063,,T013,2026-03-15,1.67,完成本节内容
L002920,SCH0063,,T013,2026-03-22,1.67,语法掌握一般
L002921,SCH0063,,T013,2026-03-29,1.67,语法掌握一般
L002922,SCH0063,,T013,2026-04-05,1.5,语法掌握一般
L002923,SCH0063,,T013,2026-04-12,1.67,语法掌握一般
L002924,SCH0063,,T013,2026-04-19,1.67,完成本节内容
L002925,SCH0063,,T013,2026-04-26,1.0,课堂参与积极
L002926,SCH0063,,T013,2026-05-03,1.5,课堂参与积极
L002927,SCH0063,,T013,2026-05-10,2.0,完成本节内容
L002928,SCH0063,,T013,2026-05-17,1.5,语法掌握一般
L002929,SCH0063,,T013,2026-05-24,1.67,需要加强口语练习
L002930,SCH0063,,T013,2026-05-31,1.0,
L002931,SCH0063,,T013,2026-06-07,1.0,语法掌握一般
L002932,SCH0063,,T013,2026-06-14,1.5,语法掌握一般
L002933,SCH0063,,T013,2026-06-21,1.5,课堂参与积极
L002934,SCH0063,,T013,2026-06-28,1.0,需要加强口语练习
L002935,SCH0063,,T013,2026-07-05,1.0,
L002936,SCH0063,,T013,2026-07-12,1.0,课堂参与积极
L002937,SCH0063,,T013,2026-07-19,1.0,需要加强口语练习
L002938,SCH0063,,T013,2026-07-26,2.0,
L002939,SCH0063,,T013,2026-08-02,1.0,完成本节内容
L002940,SCH0063,,T013,2026-08-09,1.5,需要加强口语练习
L002941,SCH0063,,T013,2026-08-16,1.5,完成本节内容
L002942,SCH0063,,T013,2026-08-23,1.0,完成本节内容
L002943,SCH0063,,T013,2026-08-30,1.67,
L002944,SCH0064,,T015,2025-11-12,2.0,
L002945,SCH0064,,T015,2025-11-19,1.0,语法掌握一般
L002946,SCH0064,,T015,2025-11-26,1.0,完成本节内容
L002947,SCH0064,,T015,2025-12-03,1.5,需要加强口语练习
L002948,SCH0064,,T015,2025-12-10,1.0,完成本节内容
L002949,SCH0064,,T015,2025-12-17,1.0,课堂参与积极
L002950,SCH0064,,T015,2025-12-24,1.0,需要加强口语练习
L002951,SCH0064,,T015,2025-12-31,1.0,完成本节内容
L002952,SCH0064,,T015,2026-01-07,1.0,
L002953,SCH0064,,T015,2026-01-14,1.0,语法掌握一般
L002954,SCH0064,,T015,2026-01-21,1.0,
L002955,SCH0064,,T015,2026-01-28,1.0,完成本节内容
L002956,SCH0064,,T015,2026-02-04,2.0,需要加强口语练习
L002957,SCH0064,,T015,2026-02-11,1.5,课堂参与积极
L002958,SCH0064,,T015,2026-02-18,1.5,语法掌握一般
L002959,SCH0064,,T015,2026-02-25,1.0,完成本节内容
L002960,SCH0064,,T015,2026-03-04,1.0,课堂参与积极
L002961,SCH0064,,T015,2026-03-11,1.67,语法掌握一般
L002962,SCH0064,,T015,2026-03-18,1.5,语法掌握一般
L002963,SCH0064,,T015,2026-03-25,1.67,课堂参与积极
L002964,SCH0064,,T015,2026-04-01,1.0,完成本节内容
L002965,SCH0064,,T015,2026-04-08,1.0,完成本节内容
L002966,SCH0064,,T015,2026-04-15,1.0,语法掌握一般
L002967,SCH0064,,T015,2026-04-22,2.0,
L002968,SCH0064,,T015,2026-04-29,1.0,课堂参与积极
L002969,SCH0064,,T015,2026-05-06,1.67,语法掌握一般
L002970,SCH0064,,T015,2026-05-13,1.0,需要加强口语练习
L002971,SCH0064,,T015,2026-05-20,1.0,需要加强口语练习
L002972,SCH0064,,T015,2026-05-27,1.67,需要加强口语练习
L002973,SCH0064,,T015,2026-06-03,1.67,完成本节内容
L002974,SCH0064,,T015,2026-06-10,1.5,课堂参与积极
L002975,SCH0064,,T015,2026-06-17,1.0,完成本节内容
L002976,SCH0064,,T015,2026-06-24,1.67,课堂参与积极
L002977,SCH0064,,T015,2026-07-01,1.0,语法掌握一般
L002978,SCH0064,,T015,2026-07-08,1.0,完成本节内容
L002979,SCH0064,,T015,2026-07-15,1.0,完成本节内容
L002980,SCH0064,,T015,2026-07-22,1.0,
L002981,SCH0064,,T015,2026-07-29,1.0,语法掌握一般
L002982,SCH0064,,T015,2026-08-05,1.67,课堂参与积极
L002983,SCH0064,,T015,2026-08-12,2.0,完成本节内容
L002984,SCH0064,,T015,2026-08-19,1.0,
L002985,SCH0064,,T015,2026-08-26,1.0,
L002986,SCH0065,,T017,2025-11-18,1.0,语法掌握一般
L002987,SCH0065,,T017,2025-11-25,2.0,需要加强口语练习
L002988,SCH0065,,T017,2025-12-02,2.0,课堂参与积极
L002989,SCH0065,,T017,2025-12-09,1.5,课堂参与积极
L002990,SCH0065,,T017,2025-12-16,2.0,语法掌握一般
L002991,SCH0065,,T017,2025-12-23,1.0,完成本节内容
L002992,SCH0065,,T017,2025-12-30,1.0,
L002993,SCH0065,,T017,2026-01-06,1.0,完成本节内容
L002994,SCH0065,,T017,2026-01-13,1.0,语法掌握一般
L002995,SCH0065,,T017,2026-01-20,1.0,完成本节内容
L002996,SCH0065,,T017,2026-01-27,1.67,完成本节内容
L002997,SCH0065,,T017,2026-02-03,1.67,语法掌握一般
L002998,SCH0065,,T017,2026-02-10,1.5,完成本节内容
L002999,SCH0065,,T017,2026-02-17,1.5,课堂参与积极
L003000,SCH0065,,T017,2026-02-24,1.67,
L003001,SCH0065,,T017,2026-03-03,1.0,完成本节内容
L003002,SCH0065,,T017,2026-03-10,1.5,需要加强口语练习
L003003,SCH0065,,T017,2026-03-17,1.67,语法掌握一般
L003004,SCH0065,,T017,2026-03-24,1.67,课堂参与积极
L003005,SCH0065,,T017,2026-03-31,1.5,语法掌握一般
L003006,SCH0065,,T017,2026-04-07,2.0,课堂参与积极
L003007,SCH0065,,T017,2026-04-14,1.5,完成本节内容
L003008,SCH0065,,T017,2026-04-21,1.0,语法掌握一般
L003009,SCH0065,,T017,2026-04-28,1.0,语法掌握一般
L003010,SCH0065,,T017,2026-05-05,1.67,课堂参与积极
L003011,SCH0065,,T017,2026-05-12,1.0,课堂参与积极
L003012,SCH0065,,T017,2026-05-19,1.5,课堂参与积极
L003013,SCH0065,,T017,2026-05-26,1.0,完成本节内容
L003014,SCH0065,,T017,2026-06-02,1.5,语法掌握一般
L003015,SCH0065,,T017,2026-06-09,1.0,需要加强口语练习
L003016,SCH0065,,T017,2026-06-16,1.0,完成本节内容
L003017,SCH0065,,T017,2026-06-23,1.5,语法掌握一般
L003018,SCH0065,,T017,2026-06-30,1.67,课堂参与积极
L003019,SCH0065,,T017,2026-07-07,1.0,需要加强口语练习
L003020,SCH0065,,T017,2026-07-14,1.0,课堂参与积极
L003021,SCH0065,,T017,2026-07-21,1.0,完成本节内容
L003022,SCH0065,,T017,2026-07-28,1.5,需要加强口语练习
L003023,SCH0065,,T017,2026-08-04,1.0,完成本节内容
L003024,SCH0065,,T017,2026-08-11,1.0,需要加强口语练习
L003025,SCH0065,,T017,2026-08-18,1.67,
L003026,SCH0065,,T017,2026-08-25,2.0,课堂参与积极
L003027,SCH0066,,T011,2025-06-29,1.0,课堂参与积极
L003028,SCH0066,,T011,2025-07-06,1.0,完成本节内容
L003029,SCH0066,,T011,2025-07-13,1.67,完成本节内容
L003030,SCH0066,,T011,2025-07-20,1.67,课堂参与积极
L003031,SCH0066,,T011,2025-07-27,1.0,课堂参与积极
L003032,SCH0066,,T011,2025-08-03,2.0,课堂参与积极
L003033,SCH0066,,T011,2025-08-10,1.5,完成本节内容
L003034,SCH0066,,T011,2025-08-17,1.0,需要加强口语练习
L003035,SCH0066,,T011,2025-08-24,1.0,完成本节内容
L003036,SCH0066,,T011,2025-08-31,1.0,完成本节内容
L003037,SCH0066,,T011,2025-09-07,1.0,完成本节内容
L003038,SCH0066,,T011,2025-09-14,1.0,课堂参与积极
L003039,SCH0066,,T011,2025-09-21,1.0,需要加强口语练习
L003040,SCH0066,,T011,2025-09-28,1.67,
L003041,SCH0066,,T011,2025-10-05,1.0,语法掌握一般
L003042,SCH0066,,T011,2025-10-12,1.0,完成本节内容
L003043,SCH0066,,T011,2025-10-19,1.0,完成本节内容
L003044,SCH0066,,T011,2025-10-26,1.5,完成本节内容
L003045,SCH0066,,T011,2025-11-02,1.0,语法掌握一般
L003046,SCH0066,,T011,2025-11-09,1.5,
L003047,SCH0066,,T011,2025-11-16,1.5,语法掌握一般
L003048,SCH0066,,T011,2025-11-23,1.0,语法掌握一般
L003049,SCH0066,,T011,2025-11-30,1.0,完成本节内容
L003050,SCH0066,,T011,2025-12-07,1.67,语法掌握一般
L003051,SCH0066,,T011,2025-12-14,1.0,课堂参与积极
L003052,SCH0066,,T011,2025-12-21,2.0,课堂参与积极
L003053,SCH0066,,T011,2025-12-28,1.0,完成本节内容
L003054,SCH0066,,T011,2026-01-04,1.0,语法掌握一般
L003055,SCH0066,,T011,2026-01-11,1.67,需要加强口语练习
L003056,SCH0066,,T011,2026-01-18,2.0,完成本节内容
L003057,SCH0066,,T011,2026-01-25,1.67,语法掌握一般
L003058,SCH0066,,T011,2026-02-01,1.5,课堂参与积极
L003059,SCH0066,,T011,2026-02-08,1.0,需要加强口语练习
L003060,SCH0066,,T011,2026-02-15,1.5,
L003061,SCH0066,,T011,2026-02-22,1.67,语法掌握一般
L003062,SCH0066,,T011,2026-03-01,2.0,语法掌握一般
L003063,SCH0066,,T011,2026-03-08,1.67,课堂参与积极
L003064,SCH0066,,T011,2026-03-15,1.67,需要加强口语练习
L003065,SCH0066,,T011,2026-03-22,1.0,完成本节内容
L003066,SCH0066,,T011,2026-03-29,1.67,语法掌握一般
L003067,SCH0066,,T011,2026-04-05,2.0,课堂参与积极
L003068,SCH0066,,T011,2026-04-12,1.0,需要加强口语练习
L003069,SCH0066,,T011,2026-04-19,1.0,完成本节内容
L003070,SCH0066,,T011,2026-04-26,2.0,完成本节内容
L003071,SCH0066,,T011,2026-05-03,1.5,完成本节内容
L003072,SCH0066,,T011,2026-05-10,1.67,完成本节内容
L003073,SCH0066,,T011,2026-05-17,1.67,需要加强口语练习
L003074,SCH0066,,T011,2026-05-24,1.0,完成本节内容
L003075,SCH0066,,T011,2026-05-31,1.0,完成本节内容
L003076,SCH0066,,T011,2026-06-07,1.0,语法掌握一般
L003077,SCH0066,,T011,2026-06-14,1.5,完成本节内容
L003078,SCH0066,,T011,2026-06-21,1.5,课堂参与积极
L003079,SCH0066,,T011,2026-06-28,2.0,课堂参与积极
L003080,SCH0066,,T011,2026-07-05,1.67,课堂参与积极
L003081,SCH0066,,T011,2026-07-12,1.0,
L003082,SCH0066,,T011,2026-07-19,1.67,课堂参与积极
L003083,SCH0066,,T011,2026-07-26,1.5,完成本节内容
L003084,SCH0066,,T011,2026-08-02,2.0,语法掌握一般
L003085,SCH0066,,T011,2026-08-09,1.67,需要加强口语练习
L003086,SCH0066,,T011,2026-08-16,1.0,完成本节内容
L003087,SCH0066,,T011,2026-08-23,2.0,语法掌握一般
L003088,SCH0066,,T011,2026-08-30,1.0,完成本节内容
